# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
170.348 2024.22 40.0953 54.3738 71.6996 -0.542643 -4.0709 0.572235 16.875 15.9375 13.125 15.6947 1.28571
170.404 2019.12 40.0727 54.1689 71.7069 -0.679477 -4.06778 0.560249 16.875 16.875 13.125 15.6815 1.28571
170.461 2024.75 40.0274 53.9293 71.7184 -0.823779 -4.07928 0.489693 16.875 16.875 13.125 15.6961 1.28571
170.517 2025.81 39.9641 53.6887 71.7385 -0.94589 -4.07622 0.435232 16.875 16.875 12.1875 15.6988 1.38462
170.573 2025.47 39.9177 53.4667 71.7434 -1.07964 -4.09271 0.403688 16.875 15.9375 12.1875 15.6979 1.38462
170.629 2024.31 39.854 53.2556 71.7432 -1.20814 -4.11244 0.349007 16.875 16.875 12.1875 15.6949 1.38462
170.685 2023.99 39.767 53.006 71.7566 -1.34412 -4.13383 0.298003 16.875 16.875 12.1875 15.6941 1.38462
170.742 2022.88 39.7068 52.774 71.7597 -1.4772 -4.16156 0.240343 16.875 16.875 12.1875 15.6912 1.38462
170.798 2022.62 39.6174 52.5491 71.759 -1.60738 -4.17187 0.193215 16.875 15.9375 12.1875 15.6906 1.38462
170.854 2020.53 39.5357 52.3059 71.7444 -1.73817 -4.18081 0.158461 16.875 16.875 12.1875 15.6852 1.38462
170.91 2024.62 39.4356 52.0788 71.732 -1.86215 -4.21465 0.0787206 17.8125 16.875 12.1875 15.6957 1.46154
170.966 2021.04 39.3312 51.8412 71.7226 -1.9858 -4.22489 0.042108 16.875 16.875 12.1875 15.6865 1.38462
171.022 2024.84 39.2207 51.5947 71.7098 -2.09639 -4.19854 -0.0265108 16.875 16.875 12.1875 15.6963 1.38462
171.079 2024.86 39.116 51.3737 71.6837 -2.22192 -4.18938 -0.0773963 16.875 16.875 12.1875 15.6964 1.38462
171.135 2028.72 38.9831 51.1378 71.6619 -2.31916 -4.17817 -0.144623 16.875 16.875 12.1875 15.7063 1.38462
171.191 2029.01 38.8411 50.9045 71.6372 -2.42706 -4.15919 -0.170223 16.875 16.875 12.1875 15.7071 1.38462
171.247 2022.21 38.7068 50.6639 71.6133 -2.55401 -4.12212 -0.144365 16.875 16.875 12.1875 15.6895 1.38462
171.303 2021.04 38.555 50.4327 71.5809 -2.67412 -4.08733 -0.175999 17.8125 16.875 12.1875 15.6865 1.46154
171.36 2026.68 38.4044 50.2136 71.5417 -2.78554 -4.03382 -0.216803 16.875 16.875 12.1875 15.7011 1.38462
171.416 2028.37 38.2602 49.982 71.5157 -2.88479 -3.98054 -0.239724 16.875 16.875 12.1875 15.7054 1.38462
171.472 2030.03 38.1008 49.7533 71.4828 -2.97255 -3.90908 -0.245229 16.875 16.875 12.1875 15.7097 1.38462
171.528 2020.3 37.9416 49.5312 71.4525 -3.06158 -3.8447 -0.208061 16.875 16.875 12.1875 15.6846 1.38462
171.584 2021.38 37.7604 49.3274 71.4195 -3.14903 -3.75692 -0.214026 16.875 16.875 12.1875 15.6874 1.38462
171.64 2022.69 37.5877 49.123 71.3867 -3.25214 -3.70028 -0.197973 16.875 16.875 12.1875 15.6908 1.38462
171.697 2028.51 37.4004 48.9094 71.3524 -3.34043 -3.62688 -0.218367 16.875 16.875 12.1875 15.7058 1.38462
171.753 2023.83 37.2154 48.696 71.3343 -3.45464 -3.55999 -0.196165 16.875 17.8125 12.1875 15.6937 1.46154
171.809 2031.5 37.0096 48.5087 71.291 -3.54831 -3.48571 -0.226594 16.875 16.875 12.1875 15.7135 1.38462
171.865 2025.64 36.8164 48.3083 71.2737 -3.63527 -3.42222 -0.219047 16.875 16.875 12.1875 15.6984 1.38462
171.921 2024.42 36.6206 48.1046 71.2299 -3.73082 -3.3786 -0.176559 16.875 16.875 12.1875 15.6952 1.38462
171.978 2025.69 36.4295 47.9191 71.1977 -3.80772 -3.32588 -0.167214 16.875 16.875 12.1875 15.6985 1.38462
172.034 2026.54 36.203 47.7337 71.1609 -3.8862 -3.28259 -0.172878 16.875 16.875 12.1875 15.7007 1.38462
172.09 2025.02 35.9737 47.5519 71.148 -3.96669 -3.2398 -0.183784 16.875 16.875 12.1875 15.6968 1.38462
172.146 2026.32 35.7504 47.3728 71.1191 -4.03611 -3.2192 -0.162557 15.9375 16.875 12.1875 15.7001 1.38462
