# t dissipation energy Reynolds eta
165.551 3.01435 27.7249 30.531 1.19105
165.562 3.0141 27.7253 30.5327 1.19108
165.573 3.01386 27.7258 30.5345 1.1911
165.584 3.01348 27.726 30.5367 1.19114
165.596 3.02656 27.7288 30.4736 1.18985
165.607 3.01597 27.7275 30.5257 1.19089
165.618 3.01379 27.7279 30.5371 1.19111
165.629 3.01304 27.7282 30.5412 1.19118
165.64 3.01281 27.7288 30.5431 1.19121
165.652 3.01259 27.7294 30.5449 1.19123
165.663 3.0124 27.7299 30.5464 1.19125
165.674 3.01213 27.7303 30.5483 1.19127
165.685 3.01193 27.7309 30.5499 1.19129
165.697 3.0118 27.7317 30.5514 1.19131
165.708 3.01151 27.7321 30.5533 1.19133
165.719 3.01122 27.7325 30.5553 1.19136
165.73 3.01098 27.7331 30.5571 1.19139
165.742 3.01078 27.7334 30.5585 1.19141
165.753 3.01067 27.7342 30.5599 1.19142
165.764 3.0104 27.7346 30.5617 1.19144
165.775 3.01031 27.7353 30.563 1.19145
165.787 3.01009 27.7357 30.5645 1.19147
165.798 3.00992 27.7362 30.5659 1.19149
165.809 3.00998 27.737 30.5665 1.19149
165.82 3.01031 27.7374 30.5653 1.19145
165.831 3.00913 27.7377 30.5716 1.19157
165.843 3.00888 27.7384 30.5736 1.19159
165.854 3.00871 27.7391 30.5752 1.19161
165.865 3.00829 27.7393 30.5776 1.19165
165.876 3.00786 27.7396 30.5801 1.19169
165.888 3.00763 27.7403 30.582 1.19172
165.899 3.00741 27.7408 30.5837 1.19174
165.91 3.00725 27.7414 30.5853 1.19176
165.921 3.00694 27.7419 30.5874 1.19179
165.933 3.00647 27.7421 30.59 1.19183
165.944 3.0062 27.7428 30.5921 1.19186
165.955 3.00583 27.7433 30.5946 1.1919
165.966 3.00544 27.7437 30.5969 1.19193
165.978 3.00522 27.7443 30.5987 1.19196
165.989 3.00481 27.7446 30.6011 1.192
166 3.0045 27.7451 30.6033 1.19203
166.011 3.00417 27.7456 30.6055 1.19206
166.022 3.00391 27.7461 30.6075 1.19209
166.034 3.00507 27.7467 30.6022 1.19197
166.045 3.00349 27.7469 30.6105 1.19213
166.056 3.0029 27.7471 30.6136 1.19219
166.067 3.0025 27.7475 30.6162 1.19223
166.079 3.0022 27.7481 30.6184 1.19226
166.09 3.00208 27.7486 30.6195 1.19227
166.101 3.00256 27.7494 30.6179 1.19222
166.112 3.00178 27.7497 30.6222 1.1923
166.124 3.00156 27.7504 30.6241 1.19232
166.135 3.00111 27.7507 30.6268 1.19236
166.146 3.00083 27.7513 30.6289 1.19239
166.157 3.00056 27.7518 30.6308 1.19242
166.169 3.00023 27.7521 30.6328 1.19245
166.18 3.00009 27.7529 30.6343 1.19247
166.191 2.99973 27.7533 30.6367 1.1925
166.202 2.9992 27.7534 30.6394 1.19255
166.213 2.99883 27.7539 30.6419 1.19259
166.225 2.99859 27.7545 30.6438 1.19261
166.236 2.99924 27.7551 30.6411 1.19255
166.247 2.99791 27.7552 30.648 1.19268
166.258 2.99738 27.7554 30.651 1.19274
166.27 2.99844 27.7562 30.6464 1.19263
166.281 2.99686 27.7566 30.6549 1.19279
166.292 2.99662 27.7572 30.6569 1.19281
166.303 2.9961 27.7575 30.6598 1.19286
166.315 2.9959 27.758 30.6615 1.19288
166.326 2.99564 27.7588 30.6636 1.19291
166.337 2.99529 27.7591 30.6657 1.19294
166.348 2.99496 27.7595 30.6679 1.19298
166.36 2.99448 27.7598 30.6707 1.19302
166.371 2.99402 27.7601 30.6733 1.19307
166.382 2.99367 27.7605 30.6756 1.1931
166.393 2.99352 27.7611 30.677 1.19312
166.404 2.99313 27.7614 30.6794 1.19316
166.416 2.99269 27.7615 30.6817 1.1932
166.427 2.99254 27.7622 30.6833 1.19322
166.438 2.99213 27.7623 30.6856 1.19326
166.449 2.99205 27.763 30.6867 1.19327
